tz,name,feature,long,countycode,state,pop,elev,lat,featclass,wikilink,id
America/Chicago,Clifton,PPL,-97.27864,201,KS,498,397,39.56722,P,"66937,Klifton,http://en.wikipedia.org/wiki/Clifton%2C_Kansas,Клифтон",4269723
America/Chicago,Climax,PPL,-96.22333,073,KS,62,317,37.71975,P,http://en.wikipedia.org/wiki/Climax%2C_Kansas,4269730
America/Chicago,Clyde,PPL,-97.39892,029,KS,707,395,39.59111,P,"66938,http://en.wikipedia.org/wiki/Clyde%2C_Kansas",4269752
America/Chicago,Coats,PPL,-98.82426,151,KS,107,602,37.51196,P,"67028,http://en.wikipedia.org/wiki/Coats%2C_Kansas",4269775
America/Chicago,Coffeyville,PPL,-95.61637,125,KS,10150,225,37.0373,P,"67337,http://en.wikipedia.org/wiki/Coffeyville%2C_Kansas",4269789
America/Chicago,Coldwater,PPL,-99.32678,033,KS,752,642,37.26891,P,"67029,http://en.wikipedia.org/wiki/Coldwater%2C_Kansas",4269802
America/Chicago,Colony,PPL,-95.36554,003,KS,392,344,38.07086,P,"66015,http://en.wikipedia.org/wiki/Colony%2C_Kansas",4269834
America/Chicago,Columbus,PPL,-94.84412,021,KS,3217,278,37.16923,P,"66725,Kolumbus,http://en.wikipedia.org/wiki/Columbus%2C_Kansas,Колумбус",4269841
America/Chicago,Colwich,PPL,-97.53644,173,KS,1307,422,37.77918,P,"67030,http://en.wikipedia.org/wiki/Colwich%2C_Kansas",4269847
America/Chicago,Concordia,PPL,-97.66254,029,KS,5292,423,39.57084,P,"66901,http://en.wikipedia.org/wiki/Concordia%2C_Kansas",4269872
America/Chicago,Conway Springs,PPL,-97.64227,191,KS,1245,418,37.3903,P,"67031,http://en.wikipedia.org/wiki/Conway_Springs%2C_Kansas",4269887
America/Chicago,Corning,PPL,-96.02944,131,KS,165,409,39.65722,P,"66417,http://en.wikipedia.org/wiki/Corning%2C_Kansas",4269950
America/Chicago,Cottonwood Falls,PPL,-96.54278,017,KS,983,367,38.37224,P,"66845,http://en.wikipedia.org/wiki/Cottonwood_Falls%2C_Kansas",4269988
America/Chicago,Council Grove,PPL,-96.49195,127,KS,2244,377,38.66112,P,"66846,http://en.wikipedia.org/wiki/Council_Grove%2C_Kansas",4270001
America/Chicago,Countryside,PPL,-94.6544,091,KS,286,301,39.01667,P,http://en.wikipedia.org/wiki/Countryside%2C_Kansas,4270012
America/Chicago,Courtland,PPL,-97.89282,157,KS,284,456,39.7814,P,"66939,http://en.wikipedia.org/wiki/Courtland%2C_Kansas",4270029
America/Chicago,Coyville,PPL,-95.89749,205,KS,71,269,37.68615,P,"66727,http://en.wikipedia.org/wiki/Coyville%2C_Kansas",4270069
America/Chicago,Cuba,PPL,-97.45587,157,KS,199,482,39.80278,P,"66940,http://en.wikipedia.org/wiki/Cuba%2C_Kansas",4270169
America/Chicago,Cullison,PPL,-98.90538,151,KS,93,621,37.63057,P,http://en.wikipedia.org/wiki/Cullison%2C_Kansas,4270172
America/Chicago,Culver,PPL,-97.75893,143,KS,172,384,38.97084,P,http://en.wikipedia.org/wiki/Culver%2C_Kansas,4270173
America/Chicago,Cunningham,PPL,-98.43119,095,KS,475,520,37.64391,P,"67035,http://en.wikipedia.org/wiki/Cunningham%2C_Kansas",4270179
America/Chicago,Damar,PPL,-99.58261,163,KS,148,642,39.3189,P,"67632,http://en.wikipedia.org/wiki/Damar%2C_Kansas",4270219
America/Chicago,Danville,PPL,-97.892,077,KS,56,408,37.28613,P,"67036,http://en.wikipedia.org/wiki/Danville%2C_Kansas",4270225
America/Chicago,De Soto,PPL,-94.96858,091,KS,5085,262,38.97917,P,"66018,http://en.wikipedia.org/wiki/De_Soto%2C_Kansas",4270269
America/Chicago,Dearing,PPL,-95.71331,125,KS,406,235,37.05869,P,"67340,http://en.wikipedia.org/wiki/Dearing%2C_Kansas",4270275
America/Chicago,Delia,PPL,-95.96694,085,KS,183,297,39.24055,P,"66418,http://en.wikipedia.org/wiki/Delia%2C_Kansas",4270331
America/Chicago,Delphos,PPL,-97.77198,143,KS,451,396,39.27389,P,"67436,http://en.wikipedia.org/wiki/Delphos%2C_Kansas",4270338
America/Chicago,Denison,PPL,-95.62804,085,KS,221,318,39.39166,P,"66419,Denison,http://en.wikipedia.org/wiki/Denison%2C_Kansas,Денисон",4270345
America/Chicago,Denton,PPL,-95.26942,043,KS,184,328,39.73278,P,"66017,http://en.wikipedia.org/wiki/Denton%2C_Kansas",4270352
America/Chicago,Derby,PPL,-97.26893,173,KS,19843,394,37.54557,P,"67037,http://en.wikipedia.org/wiki/Derby%2C_Kansas",4270356
America/Chicago,Dexter,PPL,-96.71447,035,KS,347,369,37.17725,P,"67038,http://en.wikipedia.org/wiki/Dexter%2C_Kansas",4270372
America/Chicago,Dorrance,PPL,-98.58952,167,KS,186,527,38.84668,P,"67634,http://en.wikipedia.org/wiki/Dorrance%2C_Kansas",4270444
America/Chicago,Douglass,PPL,-97.01281,015,KS,1785,369,37.51946,P,"67039,http://en.wikipedia.org/wiki/Douglass%2C_Kansas",4270460
America/Chicago,Downs,PPL,-98.54201,141,KS,940,452,39.49862,P,"67437,http://en.wikipedia.org/wiki/Downs%2C_Kansas",4270472
America/Chicago,Dunlap,PPL,-96.36583,127,KS,80,361,38.5764,P,http://en.wikipedia.org/wiki/Dunlap%2C_Kansas,4270587
America/Chicago,Durham,PPL,-97.22808,115,KS,110,418,38.48612,P,"67438,Darem,Дарем",4270603
America/Chicago,Dwight,PPL,-96.59334,127,KS,330,457,38.84445,P,"66849,http://en.wikipedia.org/wiki/Dwight%2C_Kansas",4270619
America/Chicago,Earlton,PPL,-95.46915,133,KS,82,292,37.58811,P,http://en.wikipedia.org/wiki/Earlton%2C_Kansas,4270638
America/Chicago,Eastborough,PPL,-97.26366,173,KS,797,418,37.68807,P,http://en.wikipedia.org/wiki/Eastborough%2C_Kansas,4270774
America/Chicago,Easton,PPL,-95.1158,103,KS,368,276,39.345,P,"66020,Iston,http://en.wikipedia.org/wiki/Easton%2C_Kansas,Истон",4270781
America/Chicago,Edgerton,PPL,-95.00802,091,KS,1614,305,38.76473,P,"66021,http://en.wikipedia.org/wiki/Edgerton%2C_Kansas",4270819
America/Chicago,Edmond,PPL,-99.82262,137,KS,46,655,39.62723,P,"Ehdmon,http://en.wikipedia.org/wiki/Edmond%2C_Kansas,Эдмон",4270831
America/Chicago,Edna,PPL,-95.35942,099,KS,417,298,37.0598,P,"67342,http://en.wikipedia.org/wiki/Edna%2C_Kansas",4270835
America/Chicago,Edwardsville,PPL,-94.81968,209,KS,4646,238,39.06112,P,"66113,http://en.wikipedia.org/wiki/Edwardsville%2C_Kansas",4270847
America/Chicago,Effingham,PPL,-95.40081,005,KS,583,346,39.52222,P,"66023,http://en.wikipedia.org/wiki/Effingham%2C_Kansas",4270852
America/Chicago,El Dorado,PPL,-96.86225,015,KS,12669,409,37.81724,P,"67042,http://en.wikipedia.org/wiki/El_Dorado%2C_Kansas",4270863
America/Chicago,Elbing,PPL,-97.12781,015,KS,204,439,38.05279,P,"67041,http://en.wikipedia.org/wiki/Elbing%2C_Kansas",4270876
America/Chicago,Elgin,PPL,-96.27666,019,KS,78,239,37.0045,P,http://en.wikipedia.org/wiki/Elgin%2C_Kansas,4270889
America/Chicago,Elk City,PPL,-95.91165,125,KS,296,254,37.28923,P,"67344,http://en.wikipedia.org/wiki/Elk_City%2C_Kansas",4270892
America/Chicago,Elk Falls,PPL,-96.1886,049,KS,108,286,37.36726,P,"67345,http://en.wikipedia.org/wiki/Elk_Falls%2C_Kansas",4270911
America/Chicago,Ellinwood,PPL,-98.58091,009,KS,2027,546,38.35557,P,"67526,http://en.wikipedia.org/wiki/Ellinwood%2C_Kansas",4270929
America/Chicago,Ellis,PPL,-99.56067,051,KS,1797,646,38.93807,P,"67637,http://en.wikipedia.org/wiki/Ellis%2C_Kansas",4270936
America/Chicago,Ellsworth,PPL,-98.22811,053,KS,2850,469,38.73056,P,"67439,http://en.wikipedia.org/wiki/Ellsworth%2C_Kansas",4270945
America/Chicago,Elmdale,PPL,-96.64473,017,KS,51,365,38.37363,P,"66850,http://en.wikipedia.org/wiki/Elmdale%2C_Kansas",4271003
America/Chicago,Elsmore,PPL,-95.15026,001,KS,68,321,37.79449,P,"66732,http://en.wikipedia.org/wiki/Elsmore%2C_Kansas",4271027
America/Chicago,Elwood,PPL,-94.87247,043,KS,1182,248,39.75555,P,"66024,http://en.wikipedia.org/wiki/Elwood%2C_Kansas",4271035
America/Chicago,Emmett,PPL,-96.0561,149,KS,284,312,39.30722,P,"66422,http://en.wikipedia.org/wiki/Emmett%2C_Kansas",4271076
America/Chicago,Emporia,PPL,-96.18166,111,KS,26545,348,38.4039,P,"66801,http://en.wikipedia.org/wiki/Emporia%2C_Kansas",4271086
America/Chicago,Englewood,PPL,-99.98347,025,KS,101,600,37.03836,P,"67840,http://en.wikipedia.org/wiki/Englewood%2C_Kansas",4271103
America/Chicago,Enterprise,PPL,-97.11696,041,KS,813,352,38.90278,P,"67441,http://en.wikipedia.org/wiki/Enterprise%2C_Kansas",4271111
America/Chicago,Erie,PPL,-95.24331,133,KS,1155,273,37.56811,P,"66733,Ehri,http://en.wikipedia.org/wiki/Erie%2C_Kansas,Эри",4271131
America/Chicago,Esbon,PPL,-98.43589,089,KS,127,562,39.82223,P,"66941,http://en.wikipedia.org/wiki/Esbon%2C_Kansas",4271138
America/Chicago,Eskridge,PPL,-96.10916,197,KS,562,433,38.85889,P,"66423,http://en.wikipedia.org/wiki/Eskridge%2C_Kansas",4271144
America/Chicago,Eureka,PPL,-96.28917,073,KS,2748,329,37.82392,P,"67045,Ehvrika,http://en.wikipedia.org/wiki/Eureka%2C_Kansas,Эврика",4271159
America/Chicago,Eudora,PPL,-95.09858,045,KS,5403,256,38.94334,P,"66025,http://en.wikipedia.org/wiki/Eudora%2C_Kansas",4271196
America/Chicago,Everest,PPL,-95.4247,013,KS,305,350,39.67722,P,"66424,http://en.wikipedia.org/wiki/Everest%2C_Kansas",4271199
America/Chicago,Fairview,PPL,-95.72804,013,KS,260,373,39.84111,P,"66425,http://en.wikipedia.org/wiki/Fairview%2C_Kansas",4271277
America/Chicago,Fairway,PPL,-94.6319,091,KS,3833,291,39.02223,P,http://en.wikipedia.org/wiki/Fairway%2C_Kansas,4271358
America/Chicago,Fall River,PPL,-96.02804,073,KS,152,284,37.60782,P,"67047,http://en.wikipedia.org/wiki/Fall_River%2C_Kansas",4271378
America/Chicago,Florence,PPL,-96.92808,115,KS,664,387,38.24446,P,"66851,Florencija,http://en.wikipedia.org/wiki/Florence%2C_Kansas,Флоренция",4271623
America/Chicago,Fontana,PPL,-94.83829,121,KS,149,284,38.42585,P,"66026,Fontana,http://en.wikipedia.org/wiki/Fontana%2C_Kansas,Фонтана",4271643
America/Chicago,Ford,PPL,-99.75402,057,KS,326,731,37.63613,P,"67842,http://en.wikipedia.org/wiki/Ford%2C_Kansas",4271647
America/Chicago,Formoso,PPL,-97.99227,089,KS,109,464,39.78001,P,"66942,http://en.wikipedia.org/wiki/Formoso%2C_Kansas",4271670
America/Chicago,Fort Scott,PPL,-94.7083,011,KS,7909,258,37.83976,P,"66701,http://en.wikipedia.org/wiki/Fort_Scott%2C_Kansas",4271690
America/Chicago,Frankfort,PPL,-96.41696,117,KS,792,353,39.70555,P,"66427,Frankfurt,http://en.wikipedia.org/wiki/Frankfort%2C_Kansas,Франкфурт",4271764
America/Chicago,Frederick,PPL,-98.26839,159,KS,11,536,38.51334,P,"Frederik,http://en.wikipedia.org/wiki/Frederick%2C_Kansas,Фредерик",4271794
America/Chicago,Fredonia,PPL,-95.82665,205,KS,2453,273,37.53394,P,"66736,http://en.wikipedia.org/wiki/Fredonia%2C_Kansas",4271796
America/Chicago,Freeport,PPL,-97.857,077,KS,6,407,37.19863,P,"67049,http://en.wikipedia.org/wiki/Freeport%2C_Kansas",4271816
America/Chicago,Fulton,PPL,-94.71968,011,KS,177,256,38.01004,P,"66738,http://en.wikipedia.org/wiki/Fulton%2C_Kansas",4271884
America/Chicago,Galatia,PPL,-98.9587,009,KS,60,609,38.64168,P,http://en.wikipedia.org/wiki/Galatia%2C_Kansas,4271899
America/Chicago,Galena,PPL,-94.63967,021,KS,3091,275,37.0759,P,"66739,http://en.wikipedia.org/wiki/Galena%2C_Kansas",4271901
America/Chicago,Galesburg,PPL,-95.35859,133,KS,148,299,37.47367,P,"66740,http://en.wikipedia.org/wiki/Galesburg%2C_Kansas",4271906
America/Chicago,Galva,PPL,-97.53754,113,KS,747,471,38.38195,P,"67443,http://en.wikipedia.org/wiki/Galva%2C_Kansas",4271915
America/Chicago,Frontenac,PPL,-94.68913,037,KS,3168,291,37.4556,P,"66763,http://en.wikipedia.org/wiki/Frontenac%2C_Kansas",4271918
America/Chicago,Gardner,PPL,-94.92719,091,KS,13511,323,38.81084,P,"66030,Gardner,http://en.wikipedia.org/wiki/Gardner%2C_Kansas,Гарднер",4271935
America/Chicago,Garden Plain,PPL,-97.68366,173,KS,810,443,37.65835,P,"67050,http://en.wikipedia.org/wiki/Garden_Plain%2C_Kansas",4271945
America/Chicago,Garnett,PPL,-95.24192,003,KS,3389,326,38.28058,P,"66032,http://en.wikipedia.org/wiki/Garnett%2C_Kansas",4271974
America/Chicago,Gas,PPL,-95.34609,001,KS,565,312,37.92365,P,"66742,http://en.wikipedia.org/wiki/Gas%2C_Kansas",4271990
America/Chicago,Gaylord,PPL,-98.84758,183,KS,123,486,39.6439,P,"67638,http://en.wikipedia.org/wiki/Gaylord%2C_Kansas",4271998
America/Chicago,Garfield,PPL,-99.24483,145,KS,175,633,38.07779,P,"67529,http://en.wikipedia.org/wiki/Garfield%2C_Kansas",4272013
America/Chicago,Geuda Springs,PPL,-97.14921,191,KS,207,339,37.11419,P,"67051,http://en.wikipedia.org/wiki/Geuda_Springs%2C_Kansas",4272037
America/Chicago,Geneseo,PPL,-98.15672,159,KS,264,535,38.51612,P,"67444,http://en.wikipedia.org/wiki/Geneseo%2C_Kansas",4272057
America/Chicago,Girard,PPL,-94.83802,037,KS,2704,299,37.51116,P,"66743,http://en.wikipedia.org/wiki/Girard%2C_Kansas",4272061
America/Chicago,Glade,PPL,-99.30982,147,KS,106,552,39.68473,P,"67639,http://en.wikipedia.org/wiki/Glade%2C_Kansas",4272072
America/Chicago,Glasco,PPL,-97.84115,029,KS,492,399,39.35667,P,"67445,http://en.wikipedia.org/wiki/Glasco%2C_Kansas",4272075
America/Chicago,Glen Elder,PPL,-98.30867,123,KS,411,437,39.49862,P,"67446,http://en.wikipedia.org/wiki/Glen_Elder%2C_Kansas",4272079
America/Chicago,Goddard,PPL,-97.57533,173,KS,3633,446,37.65974,P,"67052,http://en.wikipedia.org/wiki/Goddard%2C_Kansas",4272133
America/Chicago,Goessel,PPL,-97.34892,115,KS,552,467,38.2464,P,"67053,http://en.wikipedia.org/wiki/Goessel%2C_Kansas",4272143
America/Chicago,Goff,PPL,-95.93222,131,KS,174,374,39.66389,P,"66428,http://en.wikipedia.org/wiki/Goff%2C_Kansas",4272147
America/Chicago,Gorham,PPL,-99.02315,167,KS,322,583,38.88168,P,"67640,Gorkhehm,http://en.wikipedia.org/wiki/Gorham%2C_Kansas,Горхэм",4272190
America/Chicago,Grandview Plaza,PPL,-96.78917,061,KS,1125,345,39.02916,P,http://en.wikipedia.org/wiki/Grandview_Plaza%2C_Kansas,4272273
America/Chicago,Great Bend,PPL,-98.76481,009,KS,14654,564,38.36446,P,"67530,http://en.wikipedia.org/wiki/Great_Bend%2C_Kansas",4272340
America/Chicago,Green,PPL,-97.00196,027,KS,136,421,39.42778,P,"67447,http://en.wikipedia.org/wiki/Green%2C_Kansas",4272358
America/Chicago,Greeley,PPL,-95.12692,003,KS,335,273,38.36669,P,"66033,http://en.wikipedia.org/wiki/Greeley%2C_Kansas",4272369
America/Chicago,Greenleaf,PPL,-96.97613,201,KS,325,433,39.72834,P,"66943,http://en.wikipedia.org/wiki/Greenleaf%2C_Kansas",4272407
America/Chicago,Greensburg,PPL,-99.29261,097,KS,1443,681,37.6028,P,"67054,http://en.wikipedia.org/wiki/Greensburg%2C_Kansas",4272411
America/Chicago,Grenola,PPL,-96.45056,049,KS,219,341,37.34864,P,"67346,http://en.wikipedia.org/wiki/Grenola%2C_Kansas",4272452
America/Chicago,Gridley,PPL,-95.8836,031,KS,366,348,38.0978,P,"66852,http://en.wikipedia.org/wiki/Gridley%2C_Kansas",4272456
America/Chicago,Gypsum,PPL,-97.42809,169,KS,394,372,38.70556,P,"67448,http://en.wikipedia.org/wiki/Gypsum%2C_Kansas",4272508
America/Chicago,Haddam,PPL,-97.3017,201,KS,154,421,39.85695,P,"66944,http://en.wikipedia.org/wiki/Haddam%2C_Kansas",4272524
America/Chicago,Halstead,PPL,-97.50865,079,KS,1889,424,38.0014,P,"67056,http://en.wikipedia.org/wiki/Halstead%2C_Kansas",4272558
America/Chicago,Hamilton,PPL,-96.16416,073,KS,324,335,37.97947,P,"66853,Gamil'ton,http://en.wikipedia.org/wiki/Hamilton%2C_Kansas,Гамильтон",4272573
America/Chicago,Hamlin,PPL,-95.62804,013,KS,48,302,39.91611,P,http://en.wikipedia.org/wiki/Hamlin%2C_Kansas,4272579
America/Chicago,Hanover,PPL,-96.87947,201,KS,576,375,39.89389,P,"66945,http://en.wikipedia.org/wiki/Hanover%2C_Kansas",4272600
America/Chicago,Hanston,PPL,-99.7129,083,KS,273,657,38.12196,P,"67849,http://en.wikipedia.org/wiki/Hanston%2C_Kansas",4272614
America/Chicago,Hardtner,PPL,-98.64953,007,KS,188,434,37.01392,P,"67057,http://en.wikipedia.org/wiki/Hardtner%2C_Kansas",4272627
America/Chicago,Harper,PPL,-98.02589,077,KS,1452,432,37.28669,P,"67058,http://en.wikipedia.org/wiki/Harper%2C_Kansas",4272660
America/Chicago,Harris,PPL,-95.43637,003,KS,60,304,38.31946,P,http://en.wikipedia.org/wiki/Harris%2C_Kansas,4272673
America/Chicago,Hartford,PPL,-95.95582,111,KS,512,330,38.30835,P,"66854,Khartford,http://en.wikipedia.org/wiki/Hartford%2C_Kansas,Хартфорд",4272699
America/Chicago,Harveyville,PPL,-95.96166,197,KS,246,347,38.79001,P,"66431,http://en.wikipedia.org/wiki/Harveyville%2C_Kansas",4272714
America/Chicago,Haven,PPL,-97.78283,155,KS,1160,451,37.8989,P,"67543,http://en.wikipedia.org/wiki/Haven%2C_Kansas",4272727
America/Chicago,Havensville,PPL,-96.07805,149,KS,143,365,39.51111,P,"66432,http://en.wikipedia.org/wiki/Havensville%2C_Kansas",4272735
America/Chicago,Haviland,PPL,-99.1065,097,KS,585,657,37.61946,P,"67059,http://en.wikipedia.org/wiki/Haviland%2C_Kansas",4272741
America/Chicago,Havana,PPL,-95.94193,125,KS,85,232,37.09174,P,"67347,http://en.wikipedia.org/wiki/Havana%2C_Kansas",4272763
America/Chicago,Hays,PPL,-99.32677,051,KS,19883,616,38.87918,P,"67601,http://en.wikipedia.org/wiki/Hays%2C_Kansas",4272782
America/Chicago,Haysville,PPL,-97.35227,173,KS,10012,384,37.56446,P,"67060,http://en.wikipedia.org/wiki/Haysville%2C_Kansas",4272788
America/Chicago,Hazelton,PPL,-98.39841,007,KS,135,415,37.0903,P,"67061,http://en.wikipedia.org/wiki/Hazelton%2C_Kansas",4272798
America/Chicago,Hepler,PPL,-94.9683,037,KS,152,305,37.66116,P,"66746,http://en.wikipedia.org/wiki/Hepler%2C_Kansas",4272839
America/Chicago,Herington,PPL,-96.94251,041,KS,2443,413,38.67112,P,"67449,http://en.wikipedia.org/wiki/Herington%2C_Kansas",4272840
America/Chicago,Hesston,PPL,-97.43143,079,KS,3651,451,38.13834,P,"67062,http://en.wikipedia.org/wiki/Hesston%2C_Kansas",4272861
America/Chicago,Hiawatha,PPL,-95.53582,013,KS,3272,345,39.8525,P,"66434,http://en.wikipedia.org/wiki/Hiawatha%2C_Kansas",4272873
America/Chicago,Highland,PPL,-95.2697,043,KS,976,320,39.85972,P,"66035,http://en.wikipedia.org/wiki/Highland%2C_Kansas",4272914
America/Chicago,Highland,PPL,-94.8308,103,KS,958,238,39.21389,P,,4272915
America/Chicago,Hill City,PPL,-99.84206,065,KS,1451,666,39.36473,P,"67642,http://en.wikipedia.org/wiki/Hill_City%2C_Kansas",4272980
America/Chicago,Hillsboro,PPL,-97.20447,115,KS,2826,436,38.35196,P,"67063,Khillsboro,http://en.wikipedia.org/wiki/Hillsboro%2C_Kansas,Хиллсборо",4273003
America/Chicago,Hoisington,PPL,-98.77814,009,KS,2928,563,38.51807,P,"67544,http://en.wikipedia.org/wiki/Hoisington%2C_Kansas",4273066
America/Chicago,Hollenberg,PPL,-96.99225,201,KS,28,395,39.98056,P,"66946,http://en.wikipedia.org/wiki/Hollenberg%2C_Kansas",4273076
America/Chicago,Holton,PPL,-95.73637,085,KS,3328,333,39.46527,P,"66436,http://en.wikipedia.org/wiki/Holton%2C_Kansas",4273096
America/Chicago,Holyrood,PPL,-98.41118,053,KS,439,550,38.58695,P,"67450,http://en.wikipedia.org/wiki/Holyrood%2C_Kansas",4273124
America/Chicago,Hope,PPL,-97.07668,041,KS,362,426,38.69028,P,"67451,http://en.wikipedia.org/wiki/Hope%2C_Kansas",4273170
America/Chicago,Horton,PPL,-95.52637,013,KS,1832,333,39.66056,P,"66439,http://en.wikipedia.org/wiki/Horton%2C_Kansas",4273211
America/Chicago,Howard,PPL,-96.26361,049,KS,771,316,37.47031,P,"67349,http://en.wikipedia.org/wiki/Howard%2C_Kansas",4273226
America/Chicago,Hoyt,PPL,-95.70637,085,KS,590,357,39.24778,P,"66440,http://en.wikipedia.org/wiki/Hoyt%2C_Kansas",4273237
America/Chicago,Hudson,PPL,-98.66008,185,KS,124,570,38.10557,P,"67545,Gudzon,http://en.wikipedia.org/wiki/Hudson%2C_Kansas,Гудзон",4273244
America/Chicago,Humboldt,PPL,-95.43693,001,KS,1872,299,37.8106,P,"66748,http://en.wikipedia.org/wiki/Humboldt%2C_Kansas",4273255
America/Chicago,Hunter,PPL,-98.39728,123,KS,73,487,39.23418,P,"67452,http://en.wikipedia.org/wiki/Hunter%2C_Kansas",4273278
America/Chicago,Hunnewell,PPL,-97.40477,191,KS,78,339,37.00503,P,http://en.wikipedia.org/wiki/Hunnewell%2C_Kansas,4273282
America/Chicago,Huron,PPL,-95.35164,005,KS,89,354,39.63833,P,http://en.wikipedia.org/wiki/Huron%2C_Kansas,4273292
America/Chicago,Hutchinson,PPL,-97.92977,155,KS,40596,468,38.06084,P,"67501,67502,67504,Khatchinson,http://en.wikipedia.org/wiki/Hutchinson%2C_Kansas,Хатчинсон",4273299
America/Chicago,Independence,PPL,-95.70831,125,KS,9129,245,37.22424,P,"67301,http://en.wikipedia.org/wiki/Independence%2C_Kansas",4273359
America/Chicago,Inman,PPL,-97.77338,113,KS,1179,464,38.23195,P,"67546,http://en.wikipedia.org/wiki/Inman%2C_Kansas",4273430
America/Chicago,Iola,PPL,-95.39998,001,KS,5864,296,37.92448,P,"66749,http://en.wikipedia.org/wiki/Iola%2C_Kansas",4273441
America/Chicago,Isabel,PPL,-98.55036,007,KS,102,563,37.46669,P,"67065,http://en.wikipedia.org/wiki/Isabel%2C_Kansas",4273484
America/Chicago,Iuka,PPL,-98.73509,151,KS,181,595,37.72918,P,"67066,http://en.wikipedia.org/wiki/Iuka%2C_Kansas",4273497
America/Chicago,Jamestown,PPL,-97.86115,029,KS,381,437,39.59945,P,"66948,http://en.wikipedia.org/wiki/Jamestown%2C_Kansas",4273545
America/Chicago,Jewell,PPL,-98.15366,089,KS,422,474,39.6714,P,"66949,http://en.wikipedia.org/wiki/Jewell%2C_Kansas",4273603
America/Chicago,Jetmore,PPL,-99.89346,083,KS,950,702,38.08446,P,"67854,http://en.wikipedia.org/wiki/Jetmore%2C_Kansas",4273616
America/Chicago,Junction City,PPL,-96.8314,061,KS,17215,337,39.02861,P,66441,4273680
America/Chicago,Kanopolis,PPL,-98.15728,053,KS,511,483,38.71112,P,"67454,http://en.wikipedia.org/wiki/Kanopolis%2C_Kansas",4273824
America/Chicago,Kansas City,PPL,-94.62746,209,KS,146866,266,39.11417,P,"66101,66102,66103,66104,66105,66106,66109,66110,66111,66112,66115,66117,66118,66119,66160,Kansas City,Kansas City i Kansas,Kanzas-Siti,http://en.wikipedia.org/wiki/Kansas_City%2C_Kansas,http://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BD%D0%B7%D0%B0%D1%81-%D0%A1%D0%B8%D1%82%D0%B8_%28%D0%9A%D0%B0%D0%BD%D0%B7%D0%B0%D1%81%29,kan sa si cheng,Канзас-Сити,堪薩斯城",4273837
America/Chicago,Kechi,PPL,-97.27949,173,KS,1271,421,37.79585,P,"67067,http://en.wikipedia.org/wiki/Kechi%2C_Kansas",4273881
America/Chicago,Kensington,PPL,-99.03175,183,KS,470,542,39.76696,P,"66951,http://en.wikipedia.org/wiki/Kensington%2C_Kansas",4273927
